"Dato","Arr/Dep","Rutenr.","STA/STD","A/C","Org./Des."
"9/28/2019","A","SK 1477 ","20:00","73H","OSL "
"9/28/2019","D","LX 1273 ","20:00","320","ZRH "
"9/28/2019","A","SK 1550 ","20:05","CR9","AMS "
"9/28/2019","A","SK 2869 ","20:05","CR9","BGO "
"9/28/2019","A","SK 441  ","20:05","AT7","GOT "
"9/28/2019","A","TF 8231 ","20:05","AR1","SPU "
"9/28/2019","D","EJU2656 ","20:05","32A","MXP "
"9/28/2019","A","SK 1409 ","20:10","32A","ARN "
"9/28/2019","D","D8 5073 ","20:10","73H","AGP "
"9/28/2019","A","JU 404  ","20:15","319","BEG "
"9/28/2019","D","AY 960  ","20:15","321","HEL "
"9/28/2019","D","FR 6483 ","20:15","73H","BOD "
"9/28/2019","D","FR 7278 ","20:20","73H","VLC "
"9/28/2019","D","AF 1051 ","20:25","318","CDG "
"9/28/2019","A","TF 8205 ","20:30","AR1","TIA "
"9/28/2019","A","W6 7713 ","20:30","32A","SKP "
"9/28/2019","D","D8 3096 ","20:30","73H","AAL "
"9/28/2019","D","TF 9231 ","20:35","AR1","MMX "
"9/28/2019","D","AI 158  ","20:45","788","DEL "
"9/28/2019","D","D8 5375 ","20:45","73H","ALC "
"9/28/2019","D","SK 647  ","20:45","CR9","HAM "
"9/28/2019","D","SK 667  ","20:45","CR9","STR "
"9/28/2019","D","SK 1410 ","20:50","32A","ARN "
"9/28/2019","D","SK 1472 ","20:50","73H","OSL "
"9/28/2019","A","OE 1320 ","20:55","320","VIE "
"9/28/2019","A","SK 542  ","20:55","CR9","MAN "
"9/28/2019","D","SK 1221 ","20:55","AT7","AAL "
"9/28/2019","D","SK 1876 ","20:55","320","SVG "
"9/28/2019","D","JU 405  ","21:00","319","BEG "
"9/28/2019","D","SK 2870 ","21:00","319","BGO "
"9/28/2019","D","SK 965  ","21:00","343","HKG "
"9/28/2019","D","SK 995  ","21:00","343","PEK "
"9/28/2019","D","W6 7714 ","21:00","32A","SKP "
"9/28/2019","A","QR 163  ","21:05","788","DOH "
"9/28/2019","A","SK 411  ","21:05","320","ARN "
"9/28/2019","A","PVT995  ","21:15","CCX","DND "
"9/28/2019","A","FI 216  ","21:20","75W","KEF "
"9/28/2019","D","OE 1321 ","21:20","320","VIE "
"9/28/2019","A","W6 4533 ","21:30","32A","VAR "
"9/28/2019","A","DX 053  ","21:35","AT4","RNN "
"9/28/2019","A","SU 2496 ","21:35","73H","SVO "
"9/28/2019","A","LH 2446 ","21:45","32A","MUC "
"9/28/2019","A","SK 586  ","21:45","321","PMI "
"9/28/2019","A","FR 7386 ","21:50","73H","STN "
"9/28/2019","A","SK 1636 ","21:50","CR9","FRA "
"9/28/2019","A","SK 1778 ","21:55","32A","FAE "
"9/28/2019","A","TK 1787 ","21:55","321","IST "
"9/28/2019","A","LO 459  ","22:00","E70","WAW "
"9/28/2019","D","W6 4534 ","22:00","32A","VAR "
"9/28/2019","A","PVT280  ","22:05","ASJ","YFB "
"9/28/2019","A","SK 688  ","22:05","321","MXP "
"9/28/2019","D","DX 054  ","22:05","AT4","RNN "
"9/28/2019","A","FR 2700 ","22:10","73H","SEN "
"9/28/2019","A","OS 307  ","22:10","320","VIE "
"9/28/2019","A","JTG364  ","22:15","73W","PUY "
"9/28/2019","A","SK 2686 ","22:15","319","BLQ "
"9/28/2019","D","FR 7385 ","22:15","73H","STN "
"9/28/2019","A","D8 3097 ","22:20","73H","AAL "
"9/28/2019","A","SK 2820 ","22:20","319","CHQ "
"9/28/2019","A","SK 692  ","22:25","32A","FCO "
"9/28/2019","A","KL 1139 ","22:30","73H","AMS "
"9/28/2019","D","FI 217  ","22:30","75W","KEF "
"9/28/2019","A","LH 832  ","22:35","319","FRA "
"9/28/2019","A","SN 2265 ","22:35","319","BRU "
"9/28/2019","D","FR 2701 ","22:35","73H","SEN "
"9/28/2019","D","QR 164  ","22:35","788","DOH "
"9/28/2019","A","D8 3351 ","22:45","73H","CHQ "
"9/28/2019","A","LX 1278 ","22:45","32A","ZRH "
"9/28/2019","A","DY 8982 ","22:50","788","PIK "
"9/28/2019","A","AF 1350 ","22:55","319","CDG "
"9/28/2019","A","DK 1119 ","22:55","32B","PMI "
"9/28/2019","A","TP 752  ","22:55","319","LIS "
"9/28/2019","D","SK 448  ","22:55","32A","GOT "
"9/28/2019","A","SK 1760 ","23:15","319","SPU "
"9/28/2019","A","BA 820  ","23:25","32A","LHR "
"9/28/2019","A","SK 1782 ","23:25","CR9","OTP "
"9/28/2019","A","D8 3285 ","23:30","73H","ZAG "
"9/28/2019","A","SK 2812 ","23:35","32A","PMI "
"9/28/2019","D","DK 4670 ","23:40","32B","KRS "
"9/28/2019","A","SK 588  ","23:50","32A","AGP "
"9/28/2019","A","D8 3375 ","23:55","321","ATH "
"9/28/2019","A","D8 3647 ","23:55","73H","NCE "
"9/28/2019","A","SK 7742 ","23:55","320","CHQ "
"9/29/2019","A","RC 7125 ","0:10","32N","MLA "
"9/29/2019","D","SU 2497 ","0:10","73H","SVO "
"9/29/2019","A","JTG346  ","0:15","73H","AYT "
"9/29/2019","A","SK 2822 ","0:15","32A","GZP "
"9/29/2019","A","SK 2824 ","0:15","321","FAO "
"9/29/2019","A","D8 3735 ","0:55","73H","FCO "
"9/29/2019","A","SK 7710 ","1:00","321","GZP "
"9/29/2019","A","SK 7598 ","1:15","321","HER "
"9/29/2019","A","D8 3667 ","1:20","73H","PMI "
"9/29/2019","A","SK 7726 ","1:25","321","CHQ "
"9/29/2019","A","D8 3745 ","1:50","73H","CTA "
"9/29/2019","A","DK 1147 ","1:55","32B","CHQ "
"9/29/2019","A","SK 7790 ","2:10","320","LCA "
"9/29/2019","A","JTG242  ","2:25","73W","AYT "
"9/29/2019","D","DK 4045 ","2:35","32B","GOT "
"9/29/2019","A","D8 3779 ","2:55","73H","AMM "
"9/29/2019","A","FX 5182 ","3:00","ABY","CDG "
"9/29/2019","D","FX 9042 ","4:00","ABY","MAD "
"9/29/2019","D","SK 7747 ","5:50","320","RHO "
"9/29/2019","D","D8 3790 ","6:00","73H","TLV "
"9/29/2019","D","KL 1124 ","6:00","73H","AMS "
"9/29/2019","D","LX 1279 ","6:00","32A","ZRH "
"9/29/2019","D","TP 753  ","6:00","319","LIS "
"9/29/2019","D","D8 3664 ","6:05","73H","PMI "
"9/29/2019","D","LH 2447 ","6:05","32A","MUC "
"9/29/2019","D","DK 1170 ","6:10","32B","RHO "
"9/29/2019","D","AF 1351 ","6:15","319","CDG "
"9/29/2019","D","JTG9321 ","6:15","73W","TIV "
"9/29/2019","D","SK 585  ","6:15","32A","PMI "
"9/29/2019","A","SQ 352  ","6:25","77W","SIN "
"9/29/2019","D","SK 7771 ","6:30","320","HER "
"9/29/2019","D","SN 2268 ","6:40","319","BRU "
"9/29/2019","A","CA 877  ","6:45","333","PEK "
"9/29/2019","D","TK 1788 ","6:45","321","IST "
"9/29/2019","A","FR 7621 ","6:50","73H","KUN "
"9/29/2019","D","LH 833  ","6:50","319","FRA "
"9/29/2019","D","D8 3616 ","6:55","73H","LIS "
"9/29/2019","A","SK 966  ","7:00","343","HKG "
"9/29/2019","D","D8 9718 ","7:00","73H","HRG "
"9/29/2019","D","DY 9712 ","7:00","73H","SSH "
"9/29/2019","D","LO 460  ","7:00","E70","WAW "
"9/29/2019","D","RC 7120 ","7:00","32N","PVK "
"9/29/2019","A","QR 161  ","7:05","77W","DOH "
"9/29/2019","A","SK 1439 ","7:05","32A","GOT "
"9/29/2019","A","WF 262  ","7:05","DH4","KRS "
"9/29/2019","A","SK 1758 ","7:10","CR9","GDN "
"9/29/2019","A","SK 1871 ","7:10","320","SVG "
"9/29/2019","D","OS 308  ","7:10","320","VIE "
"9/29/2019","D","SK 7739 ","7:10","321","RHO "
"9/29/2019","A","SK 1461 ","7:15","73H","OSL "
"9/29/2019","A","SK 910  ","7:15","343","EWR "
"9/29/2019","A","SK 926  ","7:15","333","IAD "
"9/29/2019","A","SK 954  ","7:15","333","MIA "
"9/29/2019","D","BA 811  ","7:15","32A","LHR "
"9/29/2019","D","FR 7383 ","7:15","73H","STN "
"9/29/2019","D","SK 2831 ","7:15","32A","SPU "
"9/29/2019","A","SK 1228 ","7:20","AT7","AAL "
"9/29/2019","A","SK 1240 ","7:20","AT7","AAR "
"9/29/2019","A","SK 1415 ","7:20","32A","ARN "
"9/29/2019","A","SK 2861 ","7:20","319","BGO "
"9/29/2019","A","SK 648  ","7:20","CR9","HAM "
"9/29/2019","D","D8 3730 ","7:20","73H","FCO "
"9/29/2019","D","SK 587  ","7:25","32A","AGP "
"9/29/2019","A","EW 9190 ","7:35","319","DUS "
"9/29/2019","D","WF 263  ","7:35","DH4","KRS "
"9/29/2019","A","TG 950  ","7:40","77W","BKK "
"9/29/2019","D","D8 3552 ","7:40","73H","BUD "
"9/29/2019","A","OE 2316 ","7:45","320","STR "
"9/29/2019","D","SK 501  ","7:50","32A","LHR "
"9/29/2019","D","SK 2683 ","7:55","CR9","BLQ "
"9/29/2019","A","LH 2440 ","8:00","319","MUC "
"9/29/2019","D","SK 1416 ","8:00","32A","ARN "
"9/29/2019","D","SK 1462 ","8:00","73H","OSL "
"9/29/2019","D","SK 1641 ","8:00","AT7","HAM "
"9/29/2019","D","SK 2551 ","8:00","319","AMS "
"9/29/2019","D","SK 595  ","8:00","321","KEF "
"9/29/2019","D","SK 601  ","8:00","CR9","ZRH "
"9/29/2019","A","FR 8220 ","8:05","73H","PRG "
"9/29/2019","D","SK 1629 ","8:05","CR9","DUS "
"9/29/2019","D","SK 1708 ","8:05","CR9","HEL "
"9/29/2019","D","SK 1870 ","8:05","CR9","SVG "
"9/29/2019","D","SK 2862 ","8:05","CR9","BGO "
"9/29/2019","D","SK 434  ","8:05","AT7","GOT "
"9/29/2019","D","SK 681  ","8:05","321","FCO "
"9/29/2019","D","OE 2317 ","8:10","320","STR "
"9/29/2019","A","FR 201  ","8:15","73H","CRL "
"9/29/2019","A","SK 620  ","8:15","CR9","DUS "
"9/29/2019","D","D8 3350 ","8:15","73H","CHQ "
"9/29/2019","D","SK 1735 ","8:15","320","KRK "
"9/29/2019","D","SK 593  ","8:15","CR9","BRU "
"9/29/2019","A","AY 951  ","8:20","321","HEL "
"9/29/2019","D","QR 162  ","8:20","77W","DOH "
"9/29/2019","D","SK 2691 ","8:20","321","VCE "
"9/29/2019","D","SK 613  ","8:20","CR9","GVA "
"9/29/2019","A","BT 131  ","8:25","CS3","RIX "
"9/29/2019","D","EW 9191 ","8:25","319","DUS "
"9/29/2019","D","SK 1685 ","8:25","32A","MXP "
"9/29/2019","D","SK 565  ","8:25","319","CDG "
"9/29/2019","D","SK 793  ","8:25","321","NCE "
"9/29/2019","D","DX 034  ","8:30","AT7","RNN "
"9/29/2019","D","FR 8221 ","8:30","73H","PRG "
"9/29/2019","D","SK 539  ","8:30","CR9","MAN "
"9/29/2019","D","SK 777  ","8:30","321","ATH "
"9/29/2019","A","FR 2992 ","8:35","73H","BGY "
"9/29/2019","D","JTG355  ","8:35","73H","RHO "
"9/29/2019","A","AC 882  ","8:40","77W","YYZ "
"9/29/2019","A","KL 1125 ","8:40","73H","AMS "
"9/29/2019","D","FR 200  ","8:40","73H","CRL "
"9/29/2019","D","LH 2441 ","8:40","319","MUC "
"9/29/2019","A","SK 668  ","8:45","CR9","STR "
"9/29/2019","A","FHY793  ","8:50","320","AYT "
"9/29/2019","A","JU 400  ","8:50","319","BEG "
"9/29/2019","A","LX 1266 ","8:50","319","ZRH "
"9/29/2019","A","XQ 570  ","8:50","320","AYT "
"9/29/2019","A","AF 1750 ","8:55","319","CDG "
"9/29/2019","D","SK 1673 ","8:55","32A","TXL "
"9/29/2019","A","LH 824  ","9:00","32A","FRA "
"9/29/2019","D","AY 952  ","9:00","321","HEL "
"9/29/2019","D","D8 3084 ","9:00","73H","AAL "
"9/29/2019","D","FR 2991 ","9:00","73H","BGY "
"9/29/2019","D","SK 1418 ","9:00","319","ARN "
"9/29/2019","A","OS 301  ","9:05","320","VIE "
"9/29/2019","D","BT 132  ","9:05","CS3","RIX "
"9/29/2019","D","SK 1281 ","9:05","AT7","BLL "
"9/29/2019","A","DY 936  ","9:10","73H","OSL "
"9/29/2019","D","D8 3580 ","9:10","321","PRG "
"9/29/2019","A","DY 4151 ","9:15","73H","ARN "
"9/29/2019","A","EJU2653 ","9:15","32A","MXP "
"9/29/2019","D","SK 1207 ","9:15","CR9","AAL "
"9/29/2019","D","KL 1126 ","9:25","73H","AMS "
"9/29/2019","A","EJU5681 ","9:30","319","TXL "
"9/29/2019","A","FR 2676 ","9:30","73H","BLQ "
"9/29/2019","D","JU 401  ","9:35","319","BEG "
"9/29/2019","D","LX 1267 ","9:35","319","ZRH "
"9/29/2019","D","SK 1665 ","9:35","CR9","MUC "
"9/29/2019","A","DX 037  ","9:40","AT4","RNN "
"9/29/2019","A","LO 463  ","9:40","E75","WAW "
"9/29/2019","A","SK 6204 ","9:40","32A","AGP "
"9/29/2019","D","AF 1751 ","9:40","319","CDG "
"9/29/2019","D","SK 1245 ","9:40","AT7","AAR "
"9/29/2019","D","XQ 571  ","9:40","320","AYT "
"9/29/2019","A","BA 812  ","9:45","321","LHR "
"9/29/2019","A","TK 1783 ","9:45","333","IST "
"9/29/2019","D","DY 4152 ","9:45","73H","ARN "
"9/29/2019","D","DY 935  ","9:45","73H","OSL "
"9/29/2019","D","EJU2654 ","9:45","32A","MXP "
"9/29/2019","D","MLT528  ","9:45","73W","TRS "
"9/29/2019","A","CAI785  ","9:50","73H","AYT "
"9/29/2019","D","FHY794  ","9:50","320","AYT "
"9/29/2019","D","FR 2677 ","9:55","73H","BLQ "
"9/29/2019","D","EJU5682 ","10:00","319","TXL "
"9/29/2019","D","LH 825  ","10:00","32A","FRA "
"9/29/2019","D","SK 2961 ","10:00","319","FLR "
"9/29/2019","D","WX 9041 ","10:00","CR9","OSL "
"9/29/2019","D","OS 302  ","10:10","320","VIE "
"9/29/2019","A","SK 443  ","10:15","AT7","GOT "
"9/29/2019","D","D8 3640 ","10:15","73H","NCE "
"9/29/2019","A","VY 1870 ","10:20","32A","BCN "
"9/29/2019","A","D8 5070 ","10:25","73H","AGP "
"9/29/2019","D","SK 909  ","10:25","333","EWR "
"9/29/2019","A","EZY6135 ","10:30","319","BRS "
"9/29/2019","A","OU 480  ","10:30","CRK","ZAG "
"9/29/2019","A","SK 646  ","10:30","AT7","HAM "
"9/29/2019","D","DX 076  ","10:30","AT4","KRP "
"9/29/2019","D","LO 464  ","10:30","E75","WAW "
"9/29/2019","D","SK 6203 ","10:30","32A","AGP "
"9/29/2019","A","A3 750  ","10:40","32A","ATH "
"9/29/2019","D","AC 883  ","10:40","77W","YYZ "
"9/29/2019","D","BA 813  ","10:40","321","LHR "
"9/29/2019","A","D8 3085 ","10:50","73H","AAL "
"9/29/2019","A","LSA901  ","10:50","DF9","CIA "
"9/29/2019","D","CAI786  ","10:50","73H","AYT "
"9/29/2019","D","SK 1755 ","10:50","AT7","POZ "
"9/29/2019","A","SK 1875 ","11:00","CR9","SVG "
"9/29/2019","D","EZY6136 ","11:00","319","BRS "
"9/29/2019","D","PVT270  ","11:00","CJ1","CGN "
"9/29/2019","D","SK 1777 ","11:00","32A","FAE "
"9/29/2019","D","UV 255  ","11:00","LJ6","PSA "
"9/29/2019","D","VY 1871 ","11:00","32A","BCN "
"9/29/2019","A","KL 1127 ","11:05","73H","AMS "
"9/29/2019","A","SK 1455 ","11:05","73H","OSL "
"9/29/2019","A","SK 9249 ","11:05","32A","ARN "
"9/29/2019","A","SN 2257 ","11:05","CR9","BRU "
"9/29/2019","A","WF 305  ","11:05","DH4","TRF "
"9/29/2019","A","SK 1208 ","11:10","CR9","AAL "
"9/29/2019","A","SK 1419 ","11:10","32A","ARN "
"9/29/2019","D","TF 9704 ","11:10","AR1","TRS "
"9/29/2019","A","SK 1284 ","11:15","AT7","BLL "
"9/29/2019","A","SK 1630 ","11:15","CR9","DUS "
"9/29/2019","A","SK 2865 ","11:15","CR9","BGO "
"9/29/2019","D","D8 5071 ","11:15","73H","AGP "
"9/29/2019","D","TK 1784 ","11:15","333","IST "
"9/29/2019","A","AF 1150 ","11:20","318","CDG "
"9/29/2019","D","OU 481  ","11:20","CRK","ZAG "
"9/29/2019","A","EZY8265 ","11:25","319","LGW "
"9/29/2019","A","LH 826  ","11:25","319","FRA "
"9/29/2019","A","RC 450  ","11:25","319","FAE "
"9/29/2019","A","SK 1246 ","11:25","AT7","AAR "
"9/29/2019","A","SK 552  ","11:25","319","AMS "
"9/29/2019","D","D8 3198 ","11:25","73H","ARN "
"9/29/2019","A","SK 1674 ","11:30","32A","TXL "
"9/29/2019","D","A3 751  ","11:30","32A","ATH "
"9/29/2019","A","TP 754  ","11:35","321","LIS "
"9/29/2019","D","SK 436  ","11:35","AT7","GOT "
"9/29/2019","A","3O 611  ","11:45","320","AGA "
"9/29/2019","A","FR 7384 ","11:45","73H","STN "
"9/29/2019","A","OS 309  ","11:45","320","VIE "
"9/29/2019","D","SK 1420 ","11:45","32A","ARN "
"9/29/2019","D","SK 1458 ","11:45","73H","OSL "
"9/29/2019","D","SK 2864 ","11:45","CR9","BGO "
"9/29/2019","A","PC 1071 ","11:50","32N","SAW "
"9/29/2019","D","KL 1128 ","11:50","73H","AMS "
"9/29/2019","D","SN 2258 ","11:50","CR9","BRU "
"9/29/2019","A","D8 3553 ","11:55","73H","BUD "
"9/29/2019","A","SK 1709 ","11:55","CR9","HEL "
"9/29/2019","A","SK 1736 ","11:55","320","KRK "
"9/29/2019","D","EZY8266 ","11:55","319","LGW "
"9/29/2019","D","SK 2533 ","11:55","CR9","BHX "
"9/29/2019","D","SK 763  ","11:55","CR9","WRO "
"9/29/2019","A","FR 409  ","12:00","73H","CGN "
"9/29/2019","A","SK 594  ","12:00","CR9","BRU "
"9/29/2019","D","SK 1213 ","12:00","AT7","AAL "
"9/29/2019","D","SK 1647 ","12:00","AT7","HAM "
"9/29/2019","A","LH 2442 ","12:05","321","MUC "
"9/29/2019","A","SK 1421 ","12:05","319","ARN "
"9/29/2019","A","SK 602  ","12:05","CR9","ZRH "
"9/29/2019","A","SU 2658 ","12:05","73H","SVO "
"9/29/2019","D","LH 827  ","12:05","319","FRA "
"9/29/2019","D","SK 567  ","12:05","321","CDG "
"9/29/2019","A","D8 2906 ","12:10","73H","LGW "
"9/29/2019","A","FR 4019 ","12:10","73H","ALC "
"9/29/2019","D","AF 1151 ","12:10","318","CDG "
"9/29/2019","D","FR 7620 ","12:10","73H","KUN "
"9/29/2019","D","SK 759  ","12:15","CR9","GDN "
"9/29/2019","A","D8 3581 ","12:20","321","PRG "
"9/29/2019","D","SK 925  ","12:20","333","IAD "
"9/29/2019","D","SQ 351  ","12:20","77W","SIN "
"9/29/2019","D","TP 757  ","12:20","321","LIS "
"9/29/2019","A","BT 195  ","12:25","DH4","TLL "
"9/29/2019","D","FR 408  ","12:25","73H","CGN "
"9/29/2019","D","RC 453  ","12:25","319","FAE "
"9/29/2019","D","SK 935  ","12:25","343","SFO "
"9/29/2019","A","D8 5572 ","12:30","73H","BCN "
"9/29/2019","D","OS 310  ","12:30","320","VIE "
"9/29/2019","D","PC 1072 ","12:30","32N","SAW "
"9/29/2019","A","DX 079  ","12:35","AT4","KRP "
"9/29/2019","A","SK 2832 ","12:35","32A","SPU "
"9/29/2019","D","3O 612  ","12:35","320","AGA "
"9/29/2019","D","FR 4020 ","12:35","73H","ALC "
"9/29/2019","A","AY 953  ","12:40","320","HEL "
"9/29/2019","A","EZS1465 ","12:40","32A","GVA "
"9/29/2019","A","SK 2684 ","12:40","CR9","BLQ "
"9/29/2019","A","SK 502  ","12:40","32A","LHR "
"9/29/2019","D","D8 2907 ","12:40","73H","LGW "
"9/29/2019","D","WF 306  ","12:40","DH4","TRF "
"9/29/2019","A","SK 540  ","12:45","CR9","MAN "
"9/29/2019","D","D8 3088 ","12:45","73H","AAL "
"9/29/2019","D","LH 2443 ","12:45","321","MUC "
"9/29/2019","D","SK 1742 ","12:45","CR9","VNO "
"9/29/2019","D","SK 2882 ","12:45","CR9","TRD "
"9/29/2019","A","D8 2902 ","12:50","73H","LGW "
"9/29/2019","A","SK 566  ","12:50","319","CDG "
"9/29/2019","D","SK 767  ","12:50","319","PRG "
"9/29/2019","D","SK 927  ","12:50","333","BOS "
"9/29/2019","A","BA 814  ","12:55","319","LHR "
"9/29/2019","A","D8 3665 ","12:55","73H","PMI "
"9/29/2019","A","EJU3825 ","12:55","32A","CDG "
"9/29/2019","A","FI 204  ","12:55","76W","KEF "
"9/29/2019","D","SU 2659 ","12:55","73H","SVO "
"9/29/2019","A","PS 161  ","13:00","E90","KBP "
"9/29/2019","A","SK 1610 ","13:00","CR9","GVA "
"9/29/2019","D","D8 3560 ","13:00","321","KRK "
"9/29/2019","A","D8 3731 ","13:05","73H","FCO "
"9/29/2019","A","FR 632  ","13:05","73H","DUB "
"9/29/2019","A","SK 2692 ","13:10","321","VCE "
"9/29/2019","A","SK 902  ","13:10","333","EWR "
"9/29/2019","A","WF 268  ","13:10","DH4","KRS "
"9/29/2019","D","BT 196  ","13:10","DH4","TLL "
"9/29/2019","D","EZS1466 ","13:10","32A","GVA "
"9/29/2019","D","SK 1422 ","13:10","319","ARN "
"9/29/2019","D","SK 519  ","13:10","320","STN "
"9/29/2019","A","EK 151  ","13:15","77W","DXB "
"9/29/2019","A","FI 206  ","13:15","75T","KEF "
"9/29/2019","A","SK 586  ","13:15","32A","PMI "
"9/29/2019","A","SK 936  ","13:15","343","SFO "
"9/29/2019","D","CA 878  ","13:15","333","PEK "
"9/29/2019","D","SK 675  ","13:15","32A","FRA "
"9/29/2019","A","SK 944  ","13:20","333","ORD "
"9/29/2019","D","AY 954  ","13:20","320","HEL "
"9/29/2019","D","D8 5571 ","13:20","73H","BCN "
"9/29/2019","A","SK 1666 ","13:25","CR9","MUC "
"9/29/2019","A","SK 1686 ","13:25","32A","MXP "
"9/29/2019","D","EJU3826 ","13:25","32A","CDG "
"9/29/2019","A","IA 281  ","13:30","320","BGW "
"9/29/2019","A","QR 159  ","13:30","77W","DOH "
"9/29/2019","D","D8 2903 ","13:30","73H","LGW "
"9/29/2019","D","FR 633  ","13:35","73H","DUB "
"9/29/2019","D","WF 267  ","13:35","DH4","KRS "
"9/29/2019","A","BT 135  ","13:40","DH4","RIX "
"9/29/2019","D","BA 815  ","13:40","319","LHR "
"9/29/2019","D","D8 3223 ","13:40","73H","OSL "
"9/29/2019","D","DX 042  ","13:40","AT4","RNN "
"9/29/2019","A","SK 437  ","13:45","AT7","GOT "
"9/29/2019","D","D8 3502 ","13:45","73H","EDI "
"9/29/2019","D","PS 162  ","13:50","E90","KBP "
"9/29/2019","D","SK 1712 ","13:50","CR9","HEL "
"9/29/2019","A","KL 1129 ","13:55","E90","AMS "
"9/29/2019","A","SK 1756 ","13:55","AT7","POZ "
"9/29/2019","A","LX 1270 ","14:00","321","ZRH "
"9/29/2019","A","RC 7121 ","14:00","32N","PVK "
"9/29/2019","A","SK 682  ","14:00","321","FCO "
"9/29/2019","A","SK 7748 ","14:00","320","RHO "
"9/29/2019","A","TK 1781 ","14:00","73H","IST "
"9/29/2019","D","FI 205  ","14:00","76W","KEF "
"9/29/2019","D","SK 2657 ","14:00","32A","MUC "
"9/29/2019","A","SK 1214 ","14:05","AT7","AAL "
"9/29/2019","A","SK 794  ","14:05","321","NCE "
"9/29/2019","D","SK 1788 ","14:05","CR9","TLL "
"9/29/2019","D","SK 2537 ","14:05","32A","DUB "
"9/29/2019","D","SK 2746 ","14:05","CR9","PLQ "
"9/29/2019","D","SK 2868 ","14:05","CR9","BGO "
"9/29/2019","D","SK 458  ","14:05","32A","OSL "
"9/29/2019","A","LH 828  ","14:10","320","FRA "
"9/29/2019","A","AF 1850 ","14:15","320","CDG "
"9/29/2019","A","D8 266  ","14:15","73H","HEL "
"9/29/2019","A","D8 3199 ","14:15","73H","ARN "
"9/29/2019","A","TO 4668 ","14:15","73H","NTE "
"9/29/2019","D","SK 1621 ","14:15","CR9","DUS "
"9/29/2019","D","SK 1872 ","14:15","321","SVG "
"9/29/2019","A","FR 407  ","14:20","73H","CIA "
"9/29/2019","D","FI 207  ","14:25","75T","KEF "
"9/29/2019","D","SK 438  ","14:25","AT7","GOT "
"9/29/2019","D","TG 951  ","14:25","77W","BKK "
"9/29/2019","A","RJ 115  ","14:30","319","AMM "
"9/29/2019","A","SK 1648 ","14:30","AT7","HAM "
"9/29/2019","D","IA 282  ","14:30","320","BGW "
"9/29/2019","D","SK 1285 ","14:30","AT7","BLL "
"9/29/2019","A","PVT047  ","14:35","PL2","LSGK"
"9/29/2019","A","SK 7772 ","14:35","320","HER "
"9/29/2019","A","D8 3089 ","14:40","73H","AAL "
"9/29/2019","A","DW 172  ","14:40","E95","CHQ "
"9/29/2019","A","SK 1423 ","14:40","32A","ARN "
"9/29/2019","A","SK 760  ","14:40","CR9","GDN "
"9/29/2019","D","KL 1130 ","14:40","E90","AMS "
"9/29/2019","D","SK 1215 ","14:40","321","AAL "
"9/29/2019","A","MS 759  ","14:45","320","CAI "
"9/29/2019","A","PC 1073 ","14:45","32N","SAW "
"9/29/2019","A","SK 1469 ","14:45","73H","OSL "
"9/29/2019","D","BT 136  ","14:45","DH4","RIX "
"9/29/2019","D","D8 267  ","14:45","73H","HEL "
"9/29/2019","D","FR 406  ","14:45","73H","CIA "
"9/29/2019","D","SK 1257 ","14:45","AT7","AAR "
"9/29/2019","D","TO 4669 ","14:45","73H","NTE "
"9/29/2019","A","D8 3617 ","14:50","73H","LIS "
"9/29/2019","D","D8 3208 ","14:50","73H","ARN "
"9/29/2019","D","LX 1271 ","14:50","321","ZRH "
"9/29/2019","D","RC 7150 ","14:50","32N","JSH "
"9/29/2019","A","SK 2875 ","14:55","CR9","BGO "
"9/29/2019","A","SK 764  ","14:55","CR9","WRO "
"9/29/2019","D","LH 829  ","14:55","320","FRA "
"9/29/2019","D","TK 1782 ","14:55","73H","IST "
"9/29/2019","A","DY 940  ","15:00","73H","OSL "
"9/29/2019","A","I2 3730 ","15:00","32A","MAD "
"9/29/2019","A","SK 596  ","15:00","321","KEF "
"9/29/2019","D","SK 505  ","15:00","319","LHR "
"9/29/2019","D","AF 1851 ","15:05","320","CDG "
"9/29/2019","A","LG 5437 ","15:10","DH4","LUX "
"9/29/2019","A","SK 2962 ","15:20","319","FLR "
"9/29/2019","A","SK 7740 ","15:20","321","RHO "
"9/29/2019","D","PVT047  ","15:20","PL2","QLS "
"9/29/2019","D","SK 1424 ","15:20","320","ARN "
"9/29/2019","D","SK 1593 ","15:20","321","BRU "
"9/29/2019","D","SK 649  ","15:20","AT7","HAM "
"9/29/2019","A","D8 2904 ","15:25","73H","LGW "
"9/29/2019","D","D8 3582 ","15:25","73H","PRG "
"9/29/2019","D","RJ 116  ","15:25","319","AMM "
"9/29/2019","A","D8 3081 ","15:30","73H","AAL "
"9/29/2019","A","D8 3641 ","15:30","73H","NCE "
"9/29/2019","A","DX 041  ","15:30","AT4","RNN "
"9/29/2019","A","SK 984  ","15:30","343","NRT "
"9/29/2019","A","WF 311  ","15:30","DH4","TRF "
"9/29/2019","D","DY 941  ","15:30","73H","OSL "
"9/29/2019","D","PC 1074 ","15:30","32N","SAW "
"9/29/2019","D","SK 1460 ","15:30","73H","OSL "
"9/29/2019","A","DY 7070 ","15:35","789","OAK "
"9/29/2019","D","EK 152  ","15:35","77W","DXB "
"9/29/2019","D","SK 1549 ","15:35","321","AMS "
"9/29/2019","A","BA 816  ","15:40","321","LHR "
